case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,device,comparison_bands,likely_match_band_count,uncertain_match_band_count,unlikely_match_band_count,supported_comparison_band_count,geometric_mean_efficiency,worst_band_efficiency,median_atu_dissipation_loss_db
elevated_tree_feed20_end3_dedicated_angled_21ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5394768319691412,0.4620835373022328,0.11486072105081113
elevated_tree_feed20_end3_dedicated_angled_21ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5404422885583391,0.4586545406172886,0.11760667188378296
elevated_tree_feed20_end3_dedicated_angled_25ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5210451332883501,0.40333313613980315,0.13285061640359733
elevated_tree_feed20_end3_dedicated_angled_25ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5294399557030236,0.453989111023031,0.1327826482062328
elevated_tree_feed20_end3_dedicated_angled_25ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5303029260774996,0.4687130507435879,0.13893886718925283
elevated_tree_feed20_end3_dedicated_angled_29ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5378346985038593,0.44754466300235474,0.09611497551373496
elevated_tree_feed20_end3_dedicated_angled_29ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5379917726584507,0.45475113431394576,0.10728727385384429
elevated_tree_feed20_end3_dedicated_angled_29ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5354426076042244,0.446735550790463,0.09982330876670861
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5323039549763374,0.4843660900140868,0.12190696346427407
elevated_tree_feed20_end3_dedicated_angled_33ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5297232586737809,0.47785862420871317,0.12713200610094771
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5299336368756078,0.47062415028903215,0.12860632980163253
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5254608231447493,0.4177961681301296,0.1252495299481368
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.526013801865354,0.45493350943702676,0.12328152706287146
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5259001709230856,0.4616791575566698,0.1295344474090107
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5722037156575175,0.4606082848301374,0.12370995653353697
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5644123884939797,0.4986103247732416,0.1249161561021376
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5589368269027106,0.49356089354672794,0.12659827301558677
elevated_tree_feed20_end3_dedicated_angled_45ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5569625568703152,0.4384608400338944,0.12006322994643047
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5509611694737465,0.4864535682215546,0.12213312629196461
elevated_tree_feed20_end3_dedicated_angled_45ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5461882238238701,0.49948038851886517,0.11195021048666329
elevated_tree_feed20_end3_dedicated_angled_49ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4942108328272924,0.42046187599906615,0.147521501257475
elevated_tree_feed20_end3_dedicated_angled_49ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5040611391930397,0.45562093672803494,0.1386534228777679
elevated_tree_feed20_end3_dedicated_angled_49ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5063565290494254,0.4567420792627443,0.13694164027979344
elevated_tree_feed20_end3_dedicated_angled_53ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4449826340822893,0.3920401638982079,0.20623162355092745
elevated_tree_feed20_end3_dedicated_angled_53ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4703031602700205,0.4132038954873196,0.21568848747860642
elevated_tree_feed20_end3_dedicated_angled_53ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47705377393629544,0.4136372548087732,0.20433607792198039
elevated_tree_feed30_end3_coax_return_29.5ft_vertical_none,elevated_tree,30.0,3.0,coax_return,coax_return_29.5ft_vertical,29.5,,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4790890493223968,0.4011783901337008,0.12320421524507061
elevated_tree_feed30_end3_dedicated_vertical_29.5ft_vertical_none,elevated_tree,30.0,3.0,dedicated_vertical,dedicated_vertical_29.5ft_vertical,29.5,,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4637239683288632,0.37588561155900935,0.12587308286564672
elevated_tree_feed30_end3_dedicated_angled_33ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4708253030589328,0.4317066517218869,0.12499704459754733
elevated_tree_feed30_end3_dedicated_angled_33ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4734296738864664,0.42601073771835224,0.1280111504491034
elevated_tree_feed30_end3_dedicated_angled_33ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47164227453015045,0.4246259148732353,0.13154448968301313
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4621258626858199,0.3266383085778652,0.12395541247545902
elevated_tree_feed30_end3_dedicated_angled_37ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.46212383693225856,0.34018322425890263,0.12946547371896866
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.46156898204492824,0.3522458285748246,0.1319169666895467
elevated_tree_feed30_end3_dedicated_angled_41ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5010047615977806,0.3947097213228432,0.13432173847042175
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5009143030337899,0.41358755030649874,0.15057684445630906
elevated_tree_feed30_end3_dedicated_angled_41ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4976439926621074,0.41403945280016907,0.15008594712959195
elevated_tree_feed30_end3_dedicated_angled_45ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.48579927580084376,0.3754647835240516,0.1314955204321206
elevated_tree_feed30_end3_dedicated_angled_45ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4891215235410686,0.41248023926562055,0.13576292635808274
elevated_tree_feed30_end3_dedicated_angled_45ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4850483546305851,0.41596693084629827,0.13789492736465891
elevated_tree_feed30_end3_dedicated_angled_49ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4204573000195942,0.3593549823140724,0.15841664075605616
elevated_tree_feed30_end3_dedicated_angled_49ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4352695217239234,0.37956420998849694,0.14911812227292837
elevated_tree_feed30_end3_dedicated_angled_49ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.435599807249288,0.39075192451172425,0.14682261417846337
elevated_tree_feed30_end3_dedicated_angled_53ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.3672673427353419,0.29207616050116053,0.15276650736996364
elevated_tree_feed30_end3_dedicated_angled_53ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.39252846251664414,0.3159919062261233,0.14000770341067983
elevated_tree_feed30_end3_dedicated_angled_53ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,29.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.3992211448704917,0.3363066311313318,0.1345860939722423
elevated_tree_feed40_end3_coax_return_39.5ft_vertical_none,elevated_tree,40.0,3.0,coax_return,coax_return_39.5ft_vertical,39.5,,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.44760278464403863,0.3216936114222211,0.08716530299905417
elevated_tree_feed40_end3_dedicated_vertical_39.5ft_vertical_none,elevated_tree,40.0,3.0,dedicated_vertical,dedicated_vertical_39.5ft_vertical,39.5,,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.43140131380928753,0.3180463501724131,0.09512892308265958
elevated_tree_feed40_end3_dedicated_angled_41ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4467754290373448,0.32191962659416423,0.0933422358064394
elevated_tree_feed40_end3_dedicated_angled_41ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.45579829292583285,0.3441910794556516,0.09132440277138039
elevated_tree_feed40_end3_dedicated_angled_41ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.45813176738113054,0.3434750057192169,0.09056887435647676
elevated_tree_feed40_end3_dedicated_angled_45ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4308812158748969,0.3044617383248073,0.1068080901612331
elevated_tree_feed40_end3_dedicated_angled_45ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.44675004633550786,0.36257812335865763,0.10533454062577745
elevated_tree_feed40_end3_dedicated_angled_45ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4507855927469513,0.37597222929153457,0.10114633902940996
elevated_tree_feed40_end3_dedicated_angled_49ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.3636841302557609,0.2940148648598969,0.12124508365252878
elevated_tree_feed40_end3_dedicated_angled_49ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.3840205125870287,0.32157221537064284,0.12289521570658679
elevated_tree_feed40_end3_dedicated_angled_49ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.389068970534935,0.3212860319708446,0.12470248733536306
elevated_tree_feed40_end3_dedicated_angled_53ft_az90_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.30663260496025496,0.22887204931287028,0.11584015689548771
elevated_tree_feed40_end3_dedicated_angled_53ft_az135_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.33282923937201864,0.24197839860519174,0.10996080988299982
elevated_tree_feed40_end3_dedicated_angled_53ft_az180_none,elevated_tree,40.0,3.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,39.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.33894114983880047,0.24151861537204572,0.11170170303568214
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.578443228968926,0.45965992944864853,0.09859201328497064
sloper_20_to_40_feed20_end40_dedicated_vertical_19.5ft_vertical_none,sloper_20_to_40,20.0,40.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5555199992543406,0.4487718512759148,0.09870766579643295
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5611757588884039,0.471371672703252,0.1031895248999129
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5617471938737837,0.4698696830565496,0.10046029129913339
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5618190912018255,0.46843532565157264,0.10129501912640856
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5460943174740072,0.4571688571939961,0.10235060527635668
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5459177593192506,0.4546544532084833,0.1029377254603348
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5450569796515627,0.44853251456521004,0.10413145861269894
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5575443336881274,0.45165594526278935,0.08584284153981164
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5512635412866352,0.4271465336841736,0.09872393444346302
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5486497814171705,0.4097185065313693,0.09383817489074747
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.549141231953605,0.49839008309230237,0.12482981890382398
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5477249717668842,0.4614398511188785,0.12283463285048546
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5488781320402476,0.44607963846135823,0.12390273832613377
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.54143423945348,0.43528900922592184,0.11725712625428003
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5409151461622027,0.4538427035029154,0.13096273200369737
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5401008891829567,0.45029669945955897,0.12582225774101718
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5822898039385093,0.4961125661519181,0.12881154817829557
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5704618760336437,0.4875559496783453,0.13327577719546915
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5656348556009725,0.47807462560485464,0.10164240349710985
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5663521343103812,0.5057201086746645,0.11143445050551745
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5558950197622958,0.5083844557849588,0.13617745108518928
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5529533712032259,0.49996565842407764,0.13689331303192703
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5094429586459949,0.45333740323545235,0.13860778353131414
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5147355773755544,0.45479955859319576,0.12772958005514326
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5172114413271705,0.4415322547315222,0.1253168175981799
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4677405016482331,0.3978556158754931,0.19521001355607376
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.487131917948055,0.4449342423421782,0.20476763975445147
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az180_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,none,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.490048238720133,0.42033208197213195,0.19382982573230426
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.48047425537502775,0.2784621480552422,0.10648351985176989
sloper_20_to_40_feed20_end40_dedicated_vertical_19.5ft_vertical_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4341638624492525,0.17436984361859417,0.10524245374066694
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5229720513439866,0.4263707702640773,0.09871601441236312
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.527258384904335,0.46038419402845676,0.11233207614646225
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5301470188960502,0.46561069087169665,0.11524843065445371
