geometry,radiator_ft,band,frequency_hz,resistance_ohm,reactance_ohm,nec_efficiency,center_height_ft,end_height_ft,included_angle_deg
reference_30_120,48.5,20m,14050000,266.87,746.54,0.9225,30.0,17.874999999999996,119.99999999999999
reference_30_120,48.5,17m,18080000,2550.7,2407.3,0.93,30.0,17.874999999999996,119.99999999999999
reference_30_120,48.5,15m,21050000,1345.0,-2509.7,0.922,30.0,17.874999999999996,119.99999999999999
reference_30_120,48.5,12m,24910000,154.59,-828.66,0.8898999999999999,30.0,17.874999999999996,119.99999999999999
reference_30_120,48.5,10m,28050000,81.844,-297.03,0.8504,30.0,17.874999999999996,119.99999999999999
reference_30_120,49.0,40m,7050000,24.71,-449.48,0.7848999999999999,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,30m,10120000,72.833,55.212,0.8818,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,20m,14050000,283.46,782.84,0.9231,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,17m,18080000,2989.8,2371.7,0.9301,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,15m,21050000,1130.5,-2345.7,0.9212,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,12m,24910000,142.99,-775.91,0.8861,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.0,10m,28050000,80.307,-257.9,0.8466,30.0,17.749999999999996,119.99999999999999
reference_30_120,49.5,40m,7050000,25.283,-435.8,0.7865000000000001,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,30m,10120000,75.225,71.757,0.8828,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,20m,14050000,301.44,820.39,0.9237000000000001,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,17m,18080000,3483.1,2233.9,0.9303,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,15m,21050000,960.44,-2190.9,0.9201999999999999,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,12m,24910000,132.98,-725.8,0.8822,30.0,17.624999999999996,119.99999999999997
reference_30_120,49.5,10m,28050000,79.442,-219.24,0.8434,30.0,17.624999999999996,119.99999999999997
reference_30_120,50.0,40m,7050000,25.866,-422.26,0.7881,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,30m,10120000,77.703,88.363,0.8837,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,20m,14050000,320.97,859.27,0.9243000000000001,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,17m,18080000,4002.4,1953.5,0.9303,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,15m,21050000,824.11,-2047.1,0.9192,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,12m,24910000,124.33,-678.02,0.8782,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.0,10m,28050000,79.233,-180.9,0.8408,30.0,17.499999999999996,119.99999999999999
reference_30_120,50.5,40m,7050000,26.461,-408.86,0.7896,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,30m,10120000,80.271,105.04,0.8847,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,20m,14050000,342.21,899.57,0.9248999999999999,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,17m,18080000,4491.7,1498.8,0.9304000000000001,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,15m,21050000,713.66,-1914.7,0.9181,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,12m,24910000,116.87,-632.32,0.8743000000000001,30.0,17.374999999999996,119.99999999999999
reference_30_120,50.5,10m,28050000,79.675,-142.74,0.8389,30.0,17.374999999999996,119.99999999999999
reference_30_120,51.0,40m,7050000,27.068,-395.58,0.7912,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,30m,10120000,82.934,121.8,0.8856,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,20m,14050000,365.38,941.38,0.9254000000000001,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,17m,18080000,4868.4,867.73,0.9304000000000001,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,15m,21050000,623.25,-1793.2,0.9168999999999999,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,12m,24910000,110.47,-588.43,0.8703,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.0,10m,28050000,80.773,-104.63,0.8378,30.0,17.249999999999996,119.99999999999997
reference_30_120,51.5,40m,7050000,27.687,-382.42,0.7927,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,30m,10120000,85.696,138.65,0.8865000000000001,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,20m,14050000,390.7,984.81,0.9259000000000001,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,17m,18080000,5048.0,111.28,0.9303,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,15m,21050000,548.53,-1681.8,0.9155,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,12m,24910000,105.0,-546.15,0.8665,30.0,17.124999999999996,119.99999999999999
reference_30_120,51.5,10m,28050000,82.54,-66.434,0.8373,30.0,17.124999999999996,119.99999999999999
reference_30_120,52.0,40m,7050000,28.318,-369.37,0.7940999999999999,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,30m,10120000,88.562,155.6,0.8874,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,20m,14050000,418.44,1029.9,0.9264,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,17m,18080000,4982.0,-672.09,0.9301999999999999,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,15m,21050000,486.2,-1579.5,0.9142,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,12m,24910000,100.38,-505.28,0.8628,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.0,10m,28050000,85.005,-28.008,0.8375,30.0,16.999999999999996,119.99999999999999
reference_30_120,52.5,40m,7050000,28.962,-356.44,0.7956,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,30m,10120000,91.538,172.66,0.8883,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,20m,14050000,448.89,1076.9,0.9269,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,17m,18080000,4690.4,-1370.9,0.9301,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,15m,21050000,433.78,-1485.3,0.9127,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,12m,24910000,96.512,-465.65,0.8592,30.0,16.874999999999996,119.99999999999997
reference_30_120,52.5,10m,28050000,88.202,10.785,0.8384,30.0,16.874999999999996,119.99999999999997
reference_30_120,53.0,40m,7050000,29.619,-343.61,0.797,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,30m,10120000,94.629,189.85,0.8891,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,20m,14050000,482.42,1125.7,0.9274,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,17m,18080000,4244.9,-1910.3,0.9299,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,15m,21050000,389.36,-1398.4,0.9111,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,12m,24910000,93.344,-427.09,0.8559,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.0,10m,28050000,92.184,50.091,0.8398,30.0,16.749999999999996,119.99999999999999
reference_30_120,53.5,40m,7050000,30.289,-330.87,0.7985,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,30m,10120000,97.841,207.17,0.89,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,20m,14050000,519.43,1176.5,0.9278,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,17m,18080000,3733.9,-2270.0,0.9297,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,15m,21050000,351.46,-1317.9,0.9094,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,12m,24910000,90.827,-389.46,0.8529000000000001,30.0,16.624999999999996,119.99999999999999
reference_30_120,53.5,10m,28050000,97.014,90.063,0.8418000000000001,30.0,16.624999999999996,119.99999999999999
reference_30_120,54.0,40m,7050000,30.973,-318.24,0.7998999999999999,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,30m,10120000,101.18,224.64,0.8908,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,20m,14050000,560.38,1229.4,0.9283,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,17m,18080000,3226.4,-2470.9,0.9294,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,15m,21050000,318.91,-1243.1,0.9076000000000001,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,12m,24910000,88.914,-352.63,0.8503000000000001,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.0,10m,28050000,102.77,130.86,0.8441,30.0,16.499999999999996,119.99999999999997
reference_30_120,54.5,40m,7050000,31.67,-305.69,0.8012,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,30m,10120000,104.65,242.26,0.8916,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,20m,14050000,605.83,1284.4,0.9287000000000001,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,17m,18080000,2762.3,-2551.1,0.929,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,15m,21050000,290.8,-1173.4,0.9057,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,12m,24910000,87.573,-316.47,0.848,30.0,16.374999999999996,119.99999999999999
reference_30_120,54.5,10m,28050000,109.56,172.66,0.8469,30.0,16.374999999999996,119.99999999999999
reference_30_120,55.0,40m,7050000,32.382,-293.24,0.8026000000000001,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,30m,10120000,108.27,260.06,0.8924,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,20m,14050000,656.41,1341.6,0.929,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,17m,18080000,2358.4,-2549.2,0.9286,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,15m,21050000,266.4,-1108.3,0.9037000000000001,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,12m,24910000,86.781,-280.86,0.8461,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.0,10m,28050000,117.5,215.64,0.8499,30.0,16.249999999999996,119.99999999999999
reference_30_120,55.5,40m,7050000,33.109,-280.86,0.8039000000000001,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,30m,10120000,112.03,278.04,0.8931999999999999,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,20m,14050000,712.85,1401.0,0.9294,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,17m,18080000,2016.0,-2495.0,0.9281999999999999,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,15m,21050000,245.13,-1047.1,0.9016,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,12m,24910000,86.519,-245.68,0.8445999999999999,30.0,16.124999999999996,119.99999999999999
reference_30_120,55.5,10m,28050000,126.74,260.02,0.8531,30.0,16.124999999999996,119.99999999999999
reference_30_120,56.0,40m,7050000,33.851,-268.56,0.8051999999999999,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,30m,10120000,115.95,296.21,0.8939,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,20m,14050000,776.04,1462.5,0.9297,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,17m,18080000,1729.8,-2410.8,0.9277,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,15m,21050000,226.52,-989.56,0.8995000000000001,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,12m,24910000,86.78,-210.85,0.8436,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.0,10m,28050000,137.48,306.0,0.8565,30.0,15.999999999999996,119.99999999999999
reference_30_120,56.5,40m,7050000,34.608,-256.33,0.8065000000000001,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,30m,10120000,120.03,314.59,0.8946999999999999,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,20m,14050000,846.97,1525.9,0.9301,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,17m,18080000,1492.0,-2310.7,0.9270999999999999,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,15m,21050000,210.17,-935.2,0.8972,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,12m,24910000,87.556,-176.24,0.8431000000000001,30.0,15.874999999999996,119.99999999999999
reference_30_120,56.5,10m,28050000,149.92,353.83,0.86,30.0,15.874999999999996,119.99999999999999
reference_30_120,57.0,40m,7050000,35.381,-244.17,0.8078,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,30m,10120000,124.29,333.19,0.8954000000000001,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,20m,14050000,926.82,1591.0,0.9304000000000001,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,17m,18080000,1294.4,-2203.8,0.9265000000000001,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,15m,21050000,195.77,-883.7,0.8948999999999999,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,12m,24910000,88.855,-141.76,0.843,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.0,10m,28050000,164.36,403.78,0.8634000000000001,30.0,15.749999999999996,119.99999999999999
reference_30_120,57.5,40m,7050000,36.17,-232.08,0.8090999999999999,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,30m,10120000,128.74,352.03,0.8961,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,20m,14050000,1017.0,1657.4,0.9306,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,17m,18080000,1129.9,-2095.8,0.9257,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,15m,21050000,183.06,-834.76,0.8924,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,12m,24910000,90.695,-107.31,0.8432999999999999,30.0,15.624999999999996,119.99999999999999
reference_30_120,57.5,10m,28050000,181.14,456.16,0.8669,30.0,15.624999999999996,119.99999999999999
reference_30_120,58.0,40m,7050000,36.976,-220.04,0.8103,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,30m,10120000,133.38,371.13,0.8968,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,20m,14050000,1119.0,1724.4,0.9309000000000001,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,17m,18080000,992.22,-1989.9,0.925,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,15m,21050000,171.81,-788.13,0.89,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,12m,24910000,93.082,-72.782,0.8441,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.0,10m,28050000,200.67,511.28,0.8703,30.0,15.499999999999996,119.99999999999999
reference_30_120,58.5,40m,7050000,37.799,-208.07,0.8116,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,30m,10120000,138.23,390.48,0.8975,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,20m,14050000,1234.6,1791.0,0.9311,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,17m,18080000,876.44,-1888.0,0.9240999999999999,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,15m,21050000,161.86,-743.56,0.8874,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,12m,24910000,96.045,-38.087,0.8452,30.0,15.374999999999996,119.99999999999999
reference_30_120,58.5,10m,28050000,223.5,569.53,0.8736,30.0,15.374999999999996,119.99999999999999
reference_30_120,59.0,40m,7050000,38.64,-196.14,0.8128,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,30m,10120000,143.29,410.13,0.8981999999999999,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,20m,14050000,1366.0,1855.8,0.9312999999999999,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,17m,18080000,778.5,-1791.1,0.9231999999999999,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,15m,21050000,153.04,-700.83,0.8848,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,12m,24910000,99.603,-3.123,0.8466,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.0,10m,28050000,250.29,631.3,0.8769,30.0,15.249999999999996,119.99999999999999
reference_30_120,59.5,40m,7050000,39.499,-184.27,0.8140000000000001,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,30m,10120000,148.59,430.07,0.8987999999999999,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,20m,14050000,1515.3,1916.7,0.9315000000000001,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,17m,18080000,695.19,-1699.3,0.9222,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,15m,21050000,145.22,-659.78,0.8822,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,12m,24910000,103.82,32.221,0.8484,30.0,15.124999999999996,119.99999999999999
reference_30_120,59.5,10m,28050000,281.88,697.04,0.88,30.0,15.124999999999996,119.99999999999999
reference_30_120,60.0,40m,7050000,40.376,-172.44,0.8151999999999999,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,30m,10120000,154.14,450.33,0.8995000000000001,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,20m,14050000,1685.0,1970.9,0.9317,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,17m,18080000,623.87,-1612.9,0.9211,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,15m,21050000,138.31,-620.22,0.8795999999999999,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,12m,24910000,108.73,68.051,0.8504,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.0,10m,28050000,319.33,767.23,0.883,30.0,14.999999999999996,119.99999999999999
reference_30_120,60.5,40m,7050000,41.273,-160.65,0.8164,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,30m,10120000,159.95,470.92,0.9001,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,20m,14050000,1877.4,2014.4,0.9318000000000001,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,17m,18080000,562.47,-1531.6,0.9198999999999999,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,15m,21050000,132.2,-582.01,0.877,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,12m,24910000,114.39,104.48,0.8526,30.0,14.874999999999996,119.99999999999999
reference_30_120,60.5,10m,28050000,364.06,842.33,0.8858,30.0,14.874999999999996,119.99999999999999
reference_30_120,61.0,40m,7050000,42.189,-148.9,0.8175,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,30m,10120000,166.04,491.87,0.9007,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,20m,14050000,2094.5,2042.2,0.9319,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,17m,18080000,509.33,-1455.2,0.9187000000000001,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,15m,21050000,126.82,-545.0,0.8743000000000001,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,12m,24910000,120.86,141.62,0.855,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.0,10m,28050000,417.83,922.83,0.8885,30.0,14.749999999999996,119.99999999999999
reference_30_120,61.5,40m,7050000,43.125,-137.19,0.8186,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,30m,10120000,172.43,513.19,0.9013,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,20m,14050000,2337.8,2047.2,0.932,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,17m,18080000,463.13,-1383.2,0.9173,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,15m,21050000,122.1,-509.07,0.8717,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,12m,24910000,128.27,179.61,0.8575,30.0,14.624999999999996,119.99999999999999
reference_30_120,61.5,10m,28050000,482.98,1009.1,0.8909999999999999,30.0,14.624999999999996,119.99999999999999
reference_30_120,62.0,40m,7050000,44.082,-125.5,0.8198000000000001,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,30m,10120000,179.13,534.91,0.9018999999999999,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,20m,14050000,2607.0,2020.7,0.9320999999999999,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,17m,18080000,422.7,-1315.5,0.9159,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,15m,21050000,117.99,-474.1,0.8692,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,12m,24910000,136.69,218.59,0.8601000000000001,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.0,10m,28050000,562.57,1101.3,0.8933,30.0,14.499999999999996,119.99999999999999
reference_30_120,62.5,40m,7050000,45.061,-113.85,0.8209000000000001,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,30m,10120000,186.17,557.05,0.9025,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,20m,14050000,2899.6,1952.4,0.9320999999999999,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,17m,18080000,387.24,-1251.7,0.9144,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,15m,21050000,114.45,-439.98,0.8667,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,12m,24910000,146.25,258.68,0.8628,30.0,14.374999999999996,119.99999999999999
reference_30_120,62.5,10m,28050000,660.62,1199.2,0.8955,30.0,14.374999999999996,119.99999999999999
reference_30_120,63.0,40m,7050000,46.062,-102.21,0.8220000000000001,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,30m,10120000,193.57,579.63,0.9031,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,20m,14050000,3209.0,1830.5,0.9320999999999999,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,17m,18080000,355.93,-1191.5,0.9127,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,15m,21050000,111.42,-406.63,0.8644,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,12m,24910000,157.09,300.07,0.8654999999999999,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.0,10m,28050000,782.39,1301.7,0.8976000000000001,30.0,14.249999999999996,119.99999999999999
reference_30_120,63.5,40m,7050000,47.085,-90.601,0.8231,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,30m,10120000,201.36,602.67,0.9036,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,20m,14050000,3523.6,1643.6,0.9320999999999999,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,17m,18080000,328.21,-1134.5,0.9109999999999999,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,15m,21050000,108.87,-373.94,0.8621,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,12m,24910000,169.4,342.91,0.8682,30.0,14.124999999999996,119.99999999999999
reference_30_120,63.5,10m,28050000,934.8,1406.2,0.8994,30.0,14.124999999999996,119.99999999999999
reference_30_120,64.0,40m,7050000,48.132,-79.005,0.8240999999999999,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,30m,10120000,209.56,626.2,0.9042,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,20m,14050000,3825.6,1382.7,0.9320999999999999,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,17m,18080000,303.6,-1080.5,0.9092,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,15m,21050000,106.79,-341.83,0.86,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,12m,24910000,183.37,387.39,0.8708,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.0,10m,28050000,1126.5,1507.4,0.9011,30.0,13.999999999999996,119.99999999999999
reference_30_120,64.5,40m,7050000,49.202,-67.422,0.8251999999999999,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,30m,10120000,218.21,650.25,0.9047,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,20m,14050000,4091.5,1045.1,0.932,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,17m,18080000,281.62,-1029.2,0.9072,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,15m,21050000,105.14,-310.21,0.858,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,12m,24910000,199.29,433.71,0.8734999999999999,30.0,13.874999999999996,119.99999999999999
reference_30_120,64.5,10m,28050000,1367.7,1595.3,0.9027,30.0,13.874999999999996,119.99999999999999
reference_30_120,65.0,40m,7050000,50.298,-55.85,0.8262,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,30m,10120000,227.32,674.84,0.9052,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,20m,14050000,4294.8,637.77,0.9319,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,17m,18080000,261.98,-980.41,0.9052,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,15m,21050000,103.91,-279.02,0.8561,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,12m,24910000,217.43,482.11,0.8761,30.0,13.749999999999996,119.99999999999999
reference_30_120,65.0,10m,28050000,1668.8,1652.5,0.9041,30.0,13.749999999999996,119.99999999999999
